PARTICIPANT_ID,PSEUDO_PARTICIPANT_ID,PRODUCT,SURVEY_ID,SURVEY_TS,RESPONSE_TS,SURVEY_DT,RESPONSE_DT,SURVEY_CD,SOURCE_SURVEY_TYPE_CD,CC_SURVEY_TYPE_TXT,SOURCE_DISPATCH_ID,SURVEY_START_TS,SURVEY_END_TS,COMPLTN_TYPE_NR,INTERACTION_ID,OVERALL_ADVISOR_SAT,QUEUE_TIME_SAT,SAT_FACTOR,SURVEY_RESPONSE_CHANNEL,SENTIMENT_VAL,SENTIMENT_PROBABILITY_NR,TOPIC_1_NAME,TOPIC_1_SIMILARITY_SCORE,TOPIC_2_NAME,TOPIC_2_SIMILARITY_SCORE,TOPIC_3_NAME,TOPIC_3_SIMILARITY_SCORE,TOPIC_4_NAME,TOPIC_4_SIMILARITY_SCORE,TOPIC_5_NAME,TOPIC_5_SIMILARITY_SCORE
638373312164814929,10000072121,Messages / FaceTime,9220419201901823,2024-08-22T00:56:10.6Z,2024-08-22T22:51:03Z,2024-08-22,2024-08-22,,,,,2024-08-22T22:49:20Z,2024-08-22T22:51:03Z,1,,1,,,WEB,1,0.1372,Courteous and Professional Advisors,0.6097,iPhone Service Issues,0.5197,Call Resolution and Technical Support,0.3791,Thank You Messages,0.3335,Message and Email Notifications,0.2847
638373312165331089,10000365541,iPhone SE (3rd generation),9220419201901823,2024-08-22T22:38:09.032Z,2024-08-23T00:19:16Z,2024-08-22,2024-08-23,,,,,2024-08-22T23:55:19Z,2024-08-23T00:19:16Z,1,,1,,,WEB,0,0.9837,Courteous and Professional Advisors,0.5761,iPhone Service Issues,0.5025,Thank You Messages,0.4241,Thank You Messages,0.3199,Great Customer Experience,0.2678
638373312165339521,10000051799,Studio Buds,9220419201901823,2024-08-22T23:04:08.753Z,2024-08-22T23:09:21Z,2024-08-22,2024-08-22,,,,,2024-08-22T23:04:21Z,2024-08-22T23:09:21Z,1,,5,,,WEB,-1,0.0026,Faulty AirPods and Replacements,0.7505,Apple Account and ID Issues,0.7250,iPhone Service Issues,0.6303,Call Resolution and Technical Support,0.4773,Refund and Payment Issues,0.4531
638373312165336997,10000159172,Billing & Accounts,9220419201901823,2024-08-22T22:55:02.161Z,2024-08-22T23:01:13Z,2024-08-22,2024-08-22,,,,,2024-08-22T22:55:34Z,2024-08-22T23:01:13Z,1,,3,,,WEB,0,0.9499,iPhone Service Issues,0.4184,Call Resolution and Technical Support,0.3393,Delays and Wait Times,0.3213,Courteous and Professional Advisors,0.2811,Faulty AirPods and Replacements,0.2683
638373312165344044,10000097692,Messages / FaceTime,9220419201901823,2024-08-22T23:22:09.154Z,2024-08-22T23:25:06Z,2024-08-22,2024-08-22,,,,,2024-08-22T23:22:20Z,2024-08-22T23:25:06Z,1,,1,,,WEB,0,0.9646,iPhone Service Issues,0.6295,Courteous and Professional Advisors,0.5730,Call Resolution and Technical Support,0.5333,Message and Email Notifications,0.3788,Thank You Messages,0.3762
638373312165319244,10000668609,iPad (10th generation) Wifi,9220419201901823,2024-08-22T22:09:35.996Z,2024-08-22T22:10:20Z,2024-08-22,2024-08-22,,,,,2024-08-22T22:09:46Z,2024-08-22T22:10:20Z,1,,1,,,WEB,1,0.0810,Courteous and Professional Advisors,0.7045,iPhone Service Issues,0.5452,Call Resolution and Technical Support,0.3798,Thank You Messages,0.3560,Great Customer Experience,0.3116
638373312165330567,10000766956,NON TECHNICAL ISSUE,9220419201901823,2024-08-22T22:36:11.3Z,2024-08-22T22:39:28Z,2024-08-22,2024-08-22,,,,,2024-08-22T22:36:36Z,2024-08-22T22:39:28Z,1,,5,,,WEB,-1,0.0019,Apple Account and ID Issues,0.7497,iPhone Service Issues,0.6190,Phone and Device Authentication,0.5294,Faulty AirPods and Replacements,0.5284,Call Resolution and Technical Support,0.4678
638373312165326487,10000017061,Music,9220419201901823,2024-08-22T22:24:09.442Z,2024-08-22T22:44:21Z,2024-08-22,2024-08-22,,,,,2024-08-22T22:41:22Z,2024-08-22T22:44:21Z,1,,4,,,WEB,-1,0.0324,Apple Account and ID Issues,0.6157,Faulty AirPods and Replacements,0.4030,iPhone Service Issues,0.3528,Positive Feedback on Products,0.2399,Delays and Wait Times,0.1969
638373312165329672,10000607784,iPhone 12 Pro Max,9220419201901823,2024-08-22T22:33:00.606Z,2024-08-22T22:36:04Z,2024-08-22,2024-08-22,,,,,2024-08-22T22:34:19Z,2024-08-22T22:36:04Z,1,,2,,,WEB,-1,0.0056,Call Resolution and Technical Support,0.5421,Delays and Wait Times,0.5395,iPhone Service Issues,0.3529,Refund and Payment Issues,0.2735,Faulty AirPods and Replacements,0.2556
638373312165340264,10000995087,Music,9220419201901823,2024-08-22T23:07:05.503Z,2024-08-22T23:08:14Z,2024-08-22,2024-08-22,,,,,2024-08-22T23:07:28Z,2024-08-22T23:08:14Z,1,,1,,,WEB,0,0.9727,Negative Feedback,0.5439,Thank You Messages,0.5398,Courteous and Professional Advisors,0.3109,iPhone Service Issues,0.2566,Great Customer Experience,0.2412
638373312165317863,10000857603,iPhone 14 Pro,9220419201901823,2024-08-22T22:04:08.95Z,2024-08-23T00:21:21Z,2024-08-22,2024-08-23,,,,,2024-08-23T00:18:29Z,2024-08-23T00:21:21Z,1,,5,,,WEB,-1,0.0035,Call Resolution and Technical Support,0.5717,iPhone Service Issues,0.4277,Phone and Device Authentication,0.3788,Refund and Payment Issues,0.3259,Shipping and Delivery Problems,0.2644
638373312158594038,10000029321,App Store & Third-party Apps,9220419201901823,2024-08-10T19:18:09.087Z,2024-08-10T19:22:09Z,2024-08-10,2024-08-10,,,,,2024-08-10T19:18:56Z,2024-08-10T19:22:09Z,1,,1,,,WEB,0,0.9391,Apple Account and ID Issues,0.7260,iPhone Service Issues,0.6341,Phone and Device Authentication,0.4427,Call Resolution and Technical Support,0.3814,Faulty AirPods and Replacements,0.3768
638373312158394714,10000877462,App Store & Third-party Apps,9220419201901823,2024-08-10T10:26:07.119Z,2024-08-10T10:29:53Z,2024-08-10,2024-08-10,,,,,2024-08-10T10:27:13Z,2024-08-10T10:29:53Z,1,,1,,,WEB,1,0.0285,Call Resolution and Technical Support,0.5772,iPhone Service Issues,0.5723,Refund and Payment Issues,0.4902,Courteous and Professional Advisors,0.4765,Message and Email Notifications,0.3868
638373312158635764,10000389966,Apple ID,9220419201901823,2024-08-10T21:45:46.726Z,2024-08-10T21:57:54Z,2024-08-10,2024-08-10,,,,,2024-08-10T21:46:02Z,2024-08-10T21:57:54Z,1,,1,,,WEB,1,0.0250,iPhone Service Issues,0.7414,Courteous and Professional Advisors,0.6978,Thank You Messages,0.6342,iPhone Service Issues,0.5095,Thank You Messages,0.3181
638373312158540184,10000625652,iPhone 11 Pro Max,9220419201901823,2024-08-10T16:45:19.827Z,2024-08-10T16:46:29Z,2024-08-10,2024-08-10,,,,,2024-08-10T16:45:29Z,2024-08-10T16:46:29Z,1,,1,,,WEB,1,0.0416,Courteous and Professional Advisors,0.5843,Great Customer Experience,0.5583,iPhone Service Issues,0.4030,Thank You Messages,0.3742,Apple Account and ID Issues,0.3228
638373312158276604,10000454854,iPad (10th generation) Wifi,9220419201901823,2024-08-10T05:24:36.11Z,2024-08-10T05:25:49Z,2024-08-10,2024-08-10,,,,,2024-08-10T05:24:56Z,2024-08-10T05:25:49Z,1,,1,,,WEB,1,0.0753,Courteous and Professional Advisors,0.6165,iPhone Service Issues,0.5630,Thank You Messages,0.5341,Great Customer Experience,0.4679,Call Resolution and Technical Support,0.3630
638373312156870734,10000857253,Billing & Accounts,9220824204945426,2024-08-07T20:32:58Z,2024-08-07T20:49:29Z,2024-08-07,2024-08-07,,,,,2024-08-07T20:47:29Z,2024-08-07T20:49:29Z,1,,1,,,WEB,1,0.0100,Courteous and Professional Advisors,0.7532,Great Customer Experience,0.6909,iPhone Service Issues,0.5481,Thank You Messages,0.5101,Apple Account and ID Issues,0.3154
638373312156728123,10000485185,iPhone 14 Pro,9220824204945426,2024-08-07T16:04:33Z,2024-08-09T10:48:07Z,2024-08-07,2024-08-09,,,,,2024-08-08T06:39:52Z,2024-08-09T10:48:07Z,1,,1,,,WEB,1,0.2949,Courteous and Professional Advisors,0.6723,iPhone Service Issues,0.5703,Call Resolution and Technical Support,0.4922,Apple Account and ID Issues,0.2920,Thank You Messages,0.2585
638373312156748565,10000533059,Safari,9220824204945426,2024-08-07T16:48:20Z,2024-08-07T16:50:39Z,2024-08-07,2024-08-07,,,,,2024-08-07T16:49:08Z,2024-08-07T16:50:39Z,1,,1,,,WEB,1,0.0544,Courteous and Professional Advisors,0.7305,iPhone Service Issues,0.5787,Thank You Messages,0.4629,Great Customer Experience,0.4283,Call Resolution and Technical Support,0.3590
638373312156653727,10000864620,NON TECHNICAL ISSUE,9220824204945426,2024-08-07T13:24:14Z,2024-08-07T13:27:29Z,2024-08-07,2024-08-07,,,,,2024-08-07T13:27:02Z,2024-08-07T13:27:29Z,1,,1,,,WEB,0,0.4986,Thank You Messages,0.6227,Negative Feedback,0.5167,Message and Email Notifications,0.3297,Courteous and Professional Advisors,0.2557,iPhone Service Issues,0.2407
638373312156452474,10000383764,NON TECHNICAL ISSUE,9220824204945426,2024-08-07T05:54:03Z,2024-08-07T09:58:02Z,2024-08-07,2024-08-07,,,,,2024-08-07T09:56:23Z,2024-08-07T09:58:02Z,1,,3,,,WEB,-1,0.0022,Delays and Wait Times,0.6687,Call Resolution and Technical Support,0.4736,Phone and Device Authentication,0.4387,iPhone Service Issues,0.4250,Message and Email Notifications,0.2801
638373312156745389,10000628222,iPhone SE,9220419201901823,2024-08-07T19:44:55Z,2024-08-07T20:08:17Z,2024-08-07,2024-08-07,,,,,2024-08-07T20:05:55Z,2024-08-07T20:08:17Z,1,,5,,,WEB,-1,0.0028,Apple Account and ID Issues,0.6786,iPhone Service Issues,0.4719,Positive Feedback on Products,0.4491,Phone and Device Authentication,0.4380,Faulty AirPods and Replacements,0.4094
638373312156422836,10000112861,iPhone 14,9220824204945426,2024-08-07T04:38:27Z,2024-08-07T10:43:32Z,2024-08-07,2024-08-07,,,,,2024-08-07T10:39:58Z,2024-08-07T10:43:32Z,1,,1,,,WEB,1,0.0731,Apple Account and ID Issues,0.8069,iPhone Service Issues,0.5763,Positive Feedback on Products,0.5076,Message and Email Notifications,0.4017,Courteous and Professional Advisors,0.3429
638373312156671619,10000410329,Mail,9220824204945426,2024-08-07T14:03:45Z,2024-08-07T14:09:34Z,2024-08-07,2024-08-07,,,,,2024-08-07T14:08:32Z,2024-08-07T14:09:34Z,1,,1,,,WEB,1,0.0239,iPhone Service Issues,0.7804,Apple Account and ID Issues,0.7449,Courteous and Professional Advisors,0.6594,Thank You Messages,0.5597,Call Resolution and Technical Support,0.4841
638373312156922303,10000645951,NON TECHNICAL ISSUE,9220824204945426,2024-08-07T23:01:11Z,2024-08-07T23:09:17Z,2024-08-07,2024-08-07,,,,,2024-08-07T23:06:53Z,2024-08-07T23:09:17Z,1,,1,,,WEB,1,0.0662,Thank You Messages,0.6434,Courteous and Professional Advisors,0.6231,iPhone Service Issues,0.5289,Great Customer Experience,0.4409,Delays and Wait Times,0.3639
638373312156705722,10000425743,,9220824204945426,2024-08-07T15:14:04Z,2024-08-07T15:24:47Z,2024-08-07,2024-08-07,,,,,2024-08-07T15:22:31Z,2024-08-07T15:24:47Z,1,,1,,,WEB,1,0.3278,iPhone Service Issues,0.7338,Apple Account and ID Issues,0.7167,Courteous and Professional Advisors,0.5996,Call Resolution and Technical Support,0.4402,Thank You Messages,0.4317
638373312156719556,10000516822,App Store & Third-party Apps,9220824204945426,2024-08-07T15:44:53Z,2024-08-07T21:57:47Z,2024-08-07,2024-08-07,,,,,2024-08-07T21:55:58Z,2024-08-07T21:57:47Z,1,,1,,,WEB,0,0.8755,iPhone Service Issues,0.7463,Call Resolution and Technical Support,0.6389,Courteous and Professional Advisors,0.5757,Thank You Messages,0.5349,Message and Email Notifications,0.4837
638373312156760908,10000796196,,9220824204945426,2024-08-07T17:11:46Z,2024-08-07T17:16:02Z,2024-08-07,2024-08-07,,,,,2024-08-07T17:12:15Z,2024-08-07T17:16:02Z,1,,2,,,WEB,-1,0.0040,Phone and Device Authentication,0.4755,Apple Account and ID Issues,0.3665,Faulty AirPods and Replacements,0.3449,Battery and Charging Issues,0.3399,iPhone Service Issues,0.3348
638373312156897065,10000795067,Billing & Accounts,9220824204945426,2024-08-07T21:46:47Z,2024-08-07T21:53:30Z,2024-08-07,2024-08-07,,,,,2024-08-07T21:50:58Z,2024-08-07T21:53:30Z,1,,1,,,WEB,0,0.8823,Thank You Messages,0.8022,Courteous and Professional Advisors,0.7220,iPhone Service Issues,0.5696,Message and Email Notifications,0.3904,Call Resolution and Technical Support,0.3566
638373312156657317,10000059115,App Store & Third-party Apps,9220824204945426,2024-08-07T13:33:08Z,2024-08-07T13:34:25Z,2024-08-07,2024-08-07,,,,,2024-08-07T13:33:30Z,2024-08-07T13:34:25Z,1,,1,,,WEB,0,0.6194,Courteous and Professional Advisors,0.7300,Thank You Messages,0.6955,iPhone Service Issues,0.5345,Great Customer Experience,0.3981,Negative Feedback,0.3523
638373312156925015,10000733581,macOS Catalina 10.15,9220824204945426,2024-08-07T23:08:49Z,2024-08-09T03:46:21Z,2024-08-07,2024-08-09,,,,,2024-08-09T03:38:00Z,2024-08-09T03:46:21Z,1,,1,,,WEB,1,0.1718,Apple Account and ID Issues,0.7943,iPhone Service Issues,0.6420,Courteous and Professional Advisors,0.4751,Call Resolution and Technical Support,0.3695,Positive Feedback on Products,0.3201
638373312156748723,10000285674,macOS High Sierra 10.13,9220824204945426,2024-08-07T16:48:34Z,2024-08-07T16:58:31Z,2024-08-07,2024-08-07,,,,,2024-08-07T16:57:02Z,2024-08-07T16:58:31Z,1,,1,,,WEB,1,0.0774,Great Customer Experience,0.6852,Courteous and Professional Advisors,0.5596,Thank You Messages,0.4354,iPhone Service Issues,0.2399,Positive Feedback on Products,0.1786
638373312156925774,10000707044,Mail,9220824204945426,2024-08-07T23:11:03Z,2024-08-07T23:12:38Z,2024-08-07,2024-08-07,,,,,2024-08-07T23:11:41Z,2024-08-07T23:12:38Z,1,,1,,,WEB,1,0.0205,Apple Account and ID Issues,0.7837,iPhone Service Issues,0.6536,Courteous and Professional Advisors,0.5691,Positive Feedback on Products,0.3959,Thank You Messages,0.3331
638373312156417734,10000901457,Billing & Accounts,9220824204945426,2024-08-07T04:26:26Z,2024-08-07T07:10:20Z,2024-08-07,2024-08-07,,,,,2024-08-07T07:09:44Z,2024-08-07T07:10:20Z,1,,1,,,WEB,0,0.7330,Thank You Messages,0.8330,Courteous and Professional Advisors,0.5730,Great Customer Experience,0.4950,Negative Feedback,0.4943,iPhone Service Issues,0.4425
638373312156325423,10000671098,NON TECHNICAL ISSUE,9220824204945426,2024-08-07T01:07:53Z,2024-08-07T19:21:31Z,2024-08-07,2024-08-07,,,,,2024-08-07T19:16:25Z,2024-08-07T19:21:31Z,1,,5,,,WEB,-1,0.0043,Apple Account and ID Issues,0.6783,Phone and Device Authentication,0.5858,iPhone Service Issues,0.5342,Faulty AirPods and Replacements,0.4866,Refund and Payment Issues,0.4441
638373312156756903,10000329949,NON TECHNICAL ISSUE,9220824204945426,2024-08-07T17:05:33Z,2024-08-07T19:17:51Z,2024-08-07,2024-08-07,,,,,2024-08-07T19:16:11Z,2024-08-07T19:17:51Z,1,,1,,,WEB,1,0.3210,iPhone Service Issues,0.4518,Courteous and Professional Advisors,0.4208,Call Resolution and Technical Support,0.3601,Refund and Payment Issues,0.2529,Apple Account and ID Issues,0.2492
638373312156546039,10000133289,iPhone 15 Pro,9220824204945426,2024-08-07T09:00:07Z,2024-08-10T05:55:17Z,2024-08-07,2024-08-10,,,,,2024-08-10T05:47:08Z,2024-08-10T05:55:17Z,1,,4,,,WEB,-1,0.0031,Apple Account and ID Issues,0.6502,iPhone Service Issues,0.4611,Positive Feedback on Products,0.4325,Faulty AirPods and Replacements,0.4301,Phone and Device Authentication,0.4295
638373312173299232,10000778979,Apple TV 4K,9220419201901823,2024-09-06T22:10:12.952Z,2024-09-06T22:12:12Z,2024-09-06,2024-09-06,,,,,2024-09-06T22:10:38Z,2024-09-06T22:12:12Z,1,,1,,,WEB,0,0.9928,Call Resolution and Technical Support,0.6543,iPhone Service Issues,0.5155,Delays and Wait Times,0.4092,Refund and Payment Issues,0.3226,Courteous and Professional Advisors,0.3175
638373312156899689,10000770260,Mail,9220824204945426,2024-08-07T21:52:20Z,2024-08-07T22:45:03Z,2024-08-07,2024-08-07,,,,,2024-08-07T22:36:13Z,2024-08-07T22:45:03Z,1,,,,,WEB,1,0.1703,Apple Account and ID Issues,0.5670,iPhone Service Issues,0.5329,Courteous and Professional Advisors,0.4623,Great Customer Experience,0.3835,Positive Feedback on Products,0.3624
638373312156461354,10000224262,"MacBook Air (M1,2020)",9220824204945426,2024-08-07T06:13:53Z,2024-08-07T06:32:00Z,2024-08-07,2024-08-07,,,,,2024-08-07T06:29:38Z,2024-08-07T06:32:00Z,1,,1,,,WEB,0,0.9836,Thank You Messages,0.6589,Courteous and Professional Advisors,0.6475,iPhone Service Issues,0.6176,Great Customer Experience,0.4235,Call Resolution and Technical Support,0.3651
638373312156878097,10000545972,Billing & Accounts,9220824204945426,2024-08-07T20:51:28Z,2024-08-07T23:20:23Z,2024-08-07,2024-08-07,,,,,2024-08-07T23:14:58Z,2024-08-07T23:20:23Z,1,,1,,,WEB,1,0.0275,iPhone Service Issues,0.6136,Phone and Device Authentication,0.5113,Courteous and Professional Advisors,0.5112,Call Resolution and Technical Support,0.4796,Apple Account and ID Issues,0.3722
638373312156592897,10000905012,macOS Sonoma 14,9220824204945426,2024-08-07T10:56:58Z,2024-08-07T12:07:26Z,2024-08-07,2024-08-07,,,,,2024-08-07T12:06:09Z,2024-08-07T12:07:26Z,1,,1,,,WEB,1,0.4978,Delays and Wait Times,0.6073,iPhone Service Issues,0.5618,Call Resolution and Technical Support,0.5388,Courteous and Professional Advisors,0.5178,Thank You Messages,0.3842
638373312156912506,10000138260,NON TECHNICAL ISSUE,9220824204945426,2024-08-07T22:33:32Z,2024-08-08T00:18:10Z,2024-08-07,2024-08-08,,,,,2024-08-08T00:16:59Z,2024-08-08T00:18:10Z,1,,,,,WEB,-1,0.0054,Apple Account and ID Issues,0.6012,Phone and Device Authentication,0.5315,iPhone Service Issues,0.5200,Faulty AirPods and Replacements,0.5123,Call Resolution and Technical Support,0.4933
638373312156407338,10000353357,iCloud,9220824204945426,2024-08-07T04:01:10Z,2024-08-07T04:04:22Z,2024-08-07,2024-08-07,,,,,2024-08-07T04:01:42Z,2024-08-07T04:04:22Z,1,,,,,WEB,-1,0.0031,Delays and Wait Times,0.4668,Call Resolution and Technical Support,0.4559,iPhone Service Issues,0.3760,Apple Account and ID Issues,0.2729,Faulty AirPods and Replacements,0.2707
638373312156869961,10000700102,Mail,9220824204945426,2024-08-07T20:30:39Z,2024-08-08T23:37:08Z,2024-08-07,2024-08-08,,,,,2024-08-08T23:24:33Z,2024-08-08T23:37:08Z,1,,3,,,WEB,-1,0.0830,Call Resolution and Technical Support,0.4145,Phone and Device Authentication,0.3918,iPhone Service Issues,0.3914,Message and Email Notifications,0.3802,Faulty AirPods and Replacements,0.3043
638373312156551959,10000465055,macOS Sonoma 14,9220824204945426,2024-08-07T09:15:39Z,2024-08-07T09:21:15Z,2024-08-07,2024-08-07,,,,,2024-08-07T09:19:06Z,2024-08-07T09:21:15Z,1,,1,,,WEB,1,0.0118,iPhone Service Issues,0.7410,Apple Account and ID Issues,0.6555,Call Resolution and Technical Support,0.5785,Courteous and Professional Advisors,0.5607,Thank You Messages,0.4430
638373312156279222,10000016090,"Watch SE (2nd gen, GPS) Alum 44MM",9220824204945426,2024-08-07T00:01:25Z,2024-08-07T00:03:24Z,2024-08-07,2024-08-07,,,,,2024-08-07T00:01:45Z,2024-08-07T00:03:24Z,1,,,,,WEB,0,0.7863,Apple Account and ID Issues,0.6101,iPhone Service Issues,0.5337,Call Resolution and Technical Support,0.5117,Phone and Device Authentication,0.4663,Faulty AirPods and Replacements,0.4141
638373312156379972,10000516220,Billing & Accounts,9220824204945426,2024-08-07T02:53:48Z,2024-08-07T02:55:21Z,2024-08-07,2024-08-07,,,,,2024-08-07T02:54:12Z,2024-08-07T02:55:21Z,1,,,,,WEB,-1,0.1082,Thank You Messages,0.7365,Refund and Payment Issues,0.6388,iPhone Service Issues,0.5410,Courteous and Professional Advisors,0.4956,Message and Email Notifications,0.4616
638373312156375750,10000850862,Apple ID,9220824204945426,2024-08-07T02:42:41Z,2024-08-07T02:45:35Z,2024-08-07,2024-08-07,,,,,2024-08-07T02:43:52Z,2024-08-07T02:45:35Z,1,,1,,,WEB,1,0.3701,Courteous and Professional Advisors,0.6783,iPhone Service Issues,0.4873,Thank You Messages,0.4285,Great Customer Experience,0.3298,Message and Email Notifications,0.2650
638373312156281628,10000568721,Agreements & Coverage,9220824204945426,2024-08-07T00:08:55Z,2024-08-07T00:10:18Z,2024-08-07,2024-08-07,,,,,2024-08-07T00:09:17Z,2024-08-07T00:10:18Z,1,,1,,,WEB,1,0.0439,Courteous and Professional Advisors,0.6801,Thank You Messages,0.5364,iPhone Service Issues,0.5083,Refund and Payment Issues,0.3997,Great Customer Experience,0.3920
638373312156339825,10000177368,NON TECHNICAL ISSUE,9220824204945426,2024-08-07T01:21:50Z,2024-08-07T02:35:26Z,2024-08-07,2024-08-07,,,,,2024-08-07T02:32:08Z,2024-08-07T02:35:26Z,1,,5,,,WEB,-1,0.0019,Apple Account and ID Issues,0.6333,Phone and Device Authentication,0.5219,iPhone Service Issues,0.4911,Faulty AirPods and Replacements,0.4754,Battery and Charging Issues,0.3914
638373312156886599,10000390147,iCloud,9220824204945426,2024-08-07T21:12:10Z,2024-08-07T22:48:56Z,2024-08-07,2024-08-07,,,,,2024-08-07T22:44:47Z,2024-08-07T22:48:56Z,1,,2,,,WEB,0,0.9171,Phone and Device Authentication,0.6689,iPhone Service Issues,0.5463,Message and Email Notifications,0.5093,Courteous and Professional Advisors,0.3711,Call Resolution and Technical Support,0.3602
638373312156746982,10000214645,App Store & Third-party Apps,9220824204945426,2024-08-07T16:45:00Z,2024-08-07T17:17:49Z,2024-08-07,2024-08-07,,,,,2024-08-07T17:15:59Z,2024-08-07T17:17:49Z,1,,1,,,WEB,1,0.0071,Apple Account and ID Issues,0.7124,iPhone Service Issues,0.5727,Courteous and Professional Advisors,0.4091,Positive Feedback on Products,0.3368,Call Resolution and Technical Support,0.2808
638373312156305852,10000482223,"OBS,iPad mini Wi-Fi",9220824204945426,2024-08-07T00:56:12Z,2024-08-07T00:58:59Z,2024-08-07,2024-08-07,,,,,2024-08-07T00:56:48Z,2024-08-07T00:58:59Z,1,,1,,,WEB,1,0.0254,Apple Account and ID Issues,0.8481,iPhone Service Issues,0.6224,Positive Feedback on Products,0.4840,Courteous and Professional Advisors,0.4836,Thank You Messages,0.3378
638373312156907582,10000406449,Safari,9220824204945426,2024-08-07T22:19:34Z,2024-08-10T16:44:06Z,2024-08-07,2024-08-10,,,,,2024-08-10T16:41:56Z,2024-08-10T16:44:06Z,1,,1,,,WEB,0,0.9778,Courteous and Professional Advisors,0.5650,iPhone Service Issues,0.4195,Thank You Messages,0.3975,Call Resolution and Technical Support,0.3636,Great Customer Experience,0.3025
638373312156884344,10000690232,NON TECHNICAL ISSUE,9220824204945426,2024-08-07T21:06:32Z,2024-08-08T04:36:01Z,2024-08-07,2024-08-08,,,,,2024-08-08T04:33:49Z,2024-08-08T04:36:01Z,1,,1,,,WEB,1,0.0176,Courteous and Professional Advisors,0.4334,Great Customer Experience,0.3423,iPhone Service Issues,0.3365,Thank You Messages,0.3190,Call Resolution and Technical Support,0.1704
638373312156748323,10000069184,Music,9220824204945426,2024-08-07T16:47:52Z,2024-08-07T16:55:34Z,2024-08-07,2024-08-07,,,,,2024-08-07T16:48:31Z,2024-08-07T16:55:34Z,1,,2,,,WEB,-1,0.0966,iPhone Service Issues,0.5695,Call Resolution and Technical Support,0.5128,Apple Account and ID Issues,0.4591,Refund and Payment Issues,0.4252,Phone and Device Authentication,0.3613
